elbo,-kl,log_px,log_py
-109.087,-28.3591,-0.524197,-105.727
-99.7084,-26.1144,-0.409734,-96.6872
-126.305,-28.4276,-0.341597,-123.121
-132.803,-33.3478,-0.532046,-128.936
-82.2572,-22.8799,-0.670371,-79.2988
-55.2354,-19.6438,-0.281884,-52.9891
-19.0118,-17.7915,-0.208473,-17.0242
-72.2634,-21.0905,-0.240279,-69.9141
-37.3345,-17.3936,-0.464504,-35.1307
-85.981,-20.5011,-0.467996,-83.4629
-102.303,-33.0694,-0.332775,-98.6629
-138.495,-32.6451,-0.594581,-134.636
-53.8433,-18.4406,-0.37323,-51.626
-71.243,-19.9522,-0.393057,-68.8547
-140.287,-30.0195,-0.519533,-136.766
-46.5315,-13.3907,-0.104216,-45.0883
-106.038,-38.8399,-0.563315,-101.59
-16.9568,-52.7397,-0.0804609,-11.6024
-17.9328,-63.453,-0.0868997,-11.5007
-151.0,-31.8719,-0.582886,-147.23
-34.633,-10.3445,-0.632842,-32.9657
-69.5216,-22.9755,-0.125974,-67.0981
-100.8,-22.8729,-0.258789,-98.2536
-121.527,-18.5606,-0.344321,-119.326
-110.542,-30.9114,-0.546855,-106.904
-125.079,-24.989,-0.525238,-122.055
-116.68,-35.2084,-4.2282,-108.931
-116.848,-18.4287,-0.223473,-114.782
-80.6746,-18.8836,-0.271811,-78.5144
-94.4196,-30.2318,-0.320117,-91.0763
-47.5817,-13.9562,-0.108709,-46.0774
-172.429,-13.2858,-1.69886,-169.401
-114.997,-20.4725,-0.330675,-112.619
-90.9346,-24.2876,-0.416749,-88.0891
-131.491,-30.0638,-0.453243,-128.032
-114.883,-28.4123,-0.32838,-111.714
-118.793,-29.0966,-0.280647,-115.603
-93.9747,-31.4631,-0.965034,-89.8633
-105.797,-25.3958,-0.651408,-102.606
-125.263,-24.3497,-0.365491,-122.463
-95.2722,-26.1729,-0.216548,-92.4383
-100.887,-23.5636,-0.305694,-98.2248
-104.618,-31.1013,-0.264921,-101.243
-107.318,-28.3177,-0.508192,-103.978
-20.9811,-42.7973,-0.0562916,-16.6451
-15.6366,-75.6495,-0.076132,-7.99554
-85.9958,-24.3983,-0.291368,-83.2646
-44.0387,-17.8693,-0.10097,-42.1508
-140.205,-39.97,-1.11642,-135.091
-111.398,-34.4538,-0.829928,-107.122
-113.806,-32.6504,-0.462401,-110.079
-126.65,-26.4864,-0.341934,-123.659
-87.2051,-23.9013,-0.456843,-84.3581
-119.599,-24.7695,-0.515343,-116.607
-90.0868,-26.2708,-0.348294,-87.1114
-87.7076,-16.67,-0.192092,-85.8485
-125.557,-25.3928,-0.56366,-122.454
-131.495,-23.9019,-0.596421,-128.509
-125.767,-29.6465,-0.407574,-122.395
-111.331,-25.3913,-0.396763,-108.395
-14.8426,-45.1251,-0.0908521,-10.2393
-71.4025,-21.7964,-0.225765,-68.9971
-91.2706,-30.0271,-0.26325,-88.0046
-152.843,-25.1533,-0.411218,-149.917
-113.807,-34.2565,-0.43909,-109.942
-108.236,-25.7361,-0.44125,-105.221
-116.196,-24.0294,-0.632127,-113.16
-17.3535,-17.7051,-0.24186,-15.3411
-97.9225,-37.9708,-0.409334,-93.716
-17.3127,-59.5022,-0.0832772,-11.2792
-150.531,-35.5191,-0.883513,-146.095
-103.556,-20.4708,-0.371958,-101.136
-148.287,-20.8011,-0.603374,-145.604
-143.794,-35.7254,-0.743098,-139.478
-20.3829,-64.3394,-0.545202,-13.4038
-72.9385,-27.9107,-0.168712,-69.9787
-96.3294,-30.4692,-0.294964,-92.9875
-83.7617,-31.0478,-0.489003,-80.1679
-170.089,-24.5458,-0.666499,-166.968
-107.491,-14.5119,-0.513987,-105.526
-93.1075,-27.9211,-0.239803,-90.0756
-127.482,-30.5202,-1.3115,-123.119
-114.325,-26.8509,-0.370085,-111.27
-84.3062,-20.7352,-0.355476,-81.8772
-19.1523,-51.6968,-0.196567,-13.7861
-103.994,-24.1656,-0.197231,-101.381
-117.305,-25.5664,-0.279777,-114.468
-149.214,-24.1419,-0.658438,-146.141
-15.2802,-39.8927,-0.0828234,-11.2081
-142.318,-32.4615,-0.404527,-138.668
-119.719,-25.2076,-0.46939,-116.729
-145.183,-37.0032,-0.66467,-140.818
-107.641,-23.6157,-0.24618,-105.033
-89.0877,-21.3651,-0.940984,-86.0102
-104.382,-20.3798,-0.333767,-102.01
-98.2159,-27.9158,-0.241321,-95.183
-153.358,-38.6441,-1.30737,-148.186
-158.679,-30.3185,-1.05563,-154.591
-28.074,-15.6922,-0.0428027,-26.4619
-122.942,-41.6061,-0.650508,-118.131
-106.666,-28.7825,-0.303003,-103.485
-96.9876,-25.1543,-0.472714,-93.9994
-129.329,-38.0127,-0.402229,-125.126
-52.6903,-18.6899,-0.424174,-50.3971
-88.3433,-29.8026,-0.266885,-85.0962
-94.4408,-23.9015,-0.185738,-91.8649
-167.753,-36.2549,-1.72552,-162.402
-94.4991,-28.1192,-0.276547,-91.4106
-94.1309,-17.388,-0.256561,-92.1356
-119.03,-32.4862,-0.548134,-115.233
-81.238,-26.4156,-0.456787,-78.1396
-122.265,-29.5146,-0.380179,-118.933
-18.8801,-15.7371,-0.0280927,-17.2783
-145.187,-12.6906,-0.679163,-143.239
-103.332,-33.3944,-0.391162,-99.6019
-108.261,-19.2767,-0.288398,-106.045
-159.469,-35.0341,-0.420215,-155.545
-113.956,-29.3796,-0.185988,-110.832
-153.569,-26.4118,-0.430128,-150.498
-113.511,-26.7082,-0.386254,-110.454
-139.127,-39.231,-0.391984,-134.812
-68.1244,-18.6802,-0.52266,-65.7337
-15.287,-53.2599,-0.0905934,-9.87041
-119.295,-34.3919,-0.660766,-115.195
-80.6347,-32.7565,-0.176711,-77.1823
-87.3374,-18.4285,-0.202179,-85.2924
-132.33,-28.4719,-0.333287,-129.15
-179.14,-27.3516,-0.910917,-175.493
-86.7706,-25.6451,-0.208223,-83.9978
-97.3649,-17.1829,-0.610073,-95.0365
-169.207,-38.129,-1.44334,-163.951
-121.183,-32.0411,-0.277759,-117.701
-100.746,-31.7353,-0.307045,-97.2657
-19.9424,-17.9078,-0.0994558,-18.0522
-86.6748,-20.547,-0.25607,-84.364
-54.2782,-13.6882,-0.103628,-52.8058
-149.218,-30.7272,-0.435759,-145.71
-93.7095,-29.8851,-0.197633,-90.5234
-14.3316,-46.0294,-0.0927679,-9.63593
-81.3632,-30.9085,-0.776165,-77.4962
-102.248,-20.1913,-1.12151,-99.1077
-90.6262,-23.7894,-0.690969,-87.5562
-115.074,-25.7705,-0.24447,-112.252
-96.7881,-31.1075,-0.926018,-92.7514
-101.954,-32.0666,-0.375301,-98.3718
-108.851,-24.1615,-0.269051,-106.166
-111.446,-23.2206,-0.39052,-108.733
-127.314,-23.1551,-0.42225,-124.577
-110.994,-27.7535,-0.339916,-107.879
-65.2388,-20.7993,-0.263768,-62.8951
-14.3392,-67.5833,-0.0880573,-7.49286
-91.3168,-37.2094,-0.2219,-87.374
-101.357,-26.9435,-0.453299,-98.2097
-91.9093,-32.5854,-0.295561,-88.3552
-78.9258,-13.3173,-0.255723,-77.3383
-93.556,-36.3062,-0.251814,-89.6735
-100.626,-28.945,-0.262327,-97.4692
-114.663,-33.8896,-0.50085,-110.773
-92.1089,-27.5964,-0.656333,-88.6929
-20.6377,-84.22,-0.214774,-12.0009
-41.5203,-21.68,-0.0923329,-39.2599
-136.083,-35.8449,-0.661432,-131.837
-15.0938,-65.4062,-0.0759671,-8.4772
-20.0815,-18.9589,-0.0777844,-18.1078
-14.9634,-43.491,-0.0648138,-10.5494
-117.873,-35.6015,-0.783267,-113.53
-18.6621,-17.4765,-0.142455,-16.772
-128.341,-36.2068,-0.701291,-124.019
-68.045,-22.3902,-0.406828,-65.3991
-21.4411,-69.0119,-0.842961,-13.6969
-174.257,-38.6378,-0.961435,-169.431
-99.5638,-32.6122,-0.501412,-95.8012
-94.7774,-31.3406,-0.837287,-90.806
-105.278,-33.519,-0.459965,-101.466
-94.8196,-27.9234,-0.332526,-91.6947
-129.337,-29.4182,-0.495274,-125.9
-95.5909,-30.769,-0.354095,-92.1599
-107.125,-30.5551,-1.28488,-102.785
-64.7959,-17.7183,-0.166138,-62.8579
-148.571,-28.3718,-0.398428,-145.335
-46.8161,-13.1885,-0.157374,-45.3398
-167.441,-37.6448,-1.13017,-162.546
-121.52,-28.802,-0.50172,-118.138
-19.2378,-62.3582,-0.138952,-12.8631
-102.649,-19.5404,-0.368311,-100.326
-95.7755,-12.5221,-0.536182,-93.9871
-100.213,-28.596,-0.190517,-97.163
-106.966,-30.5017,-0.460813,-103.455
-107.506,-38.2357,-0.589937,-103.093
-122.138,-25.7294,-0.448968,-119.116
-103.454,-25.3418,-0.690608,-100.229
-118.185,-32.6366,-1.06981,-113.852
-140.284,-39.5121,-0.245258,-136.088
-133.401,-31.7695,-0.381716,-129.842
-138.971,-27.3403,-0.308537,-135.928
-19.0124,-67.1892,-0.255329,-12.0382
-93.4897,-18.7636,-0.488738,-91.1246
-116.078,-32.4705,-0.328012,-112.503
-17.7879,-54.362,-0.173983,-12.1777
-23.7234,-30.1494,-0.0374302,-20.671
-119.75,-35.9285,-0.478312,-115.678
-104.559,-25.0349,-0.721003,-101.335
-67.0263,-15.8875,-0.229713,-65.2078
-71.028,-25.6741,-0.368896,-68.0917
-86.6839,-17.9758,-0.31556,-84.5708
-114.329,-33.6455,-0.56619,-110.398
-131.869,-22.5701,-0.242927,-129.369
-50.4301,-19.5529,-0.15129,-48.3235
-22.7529,-10.952,-0.207338,-21.4504
-21.5296,-13.2716,-0.0899747,-20.1125
-22.6477,-77.041,-1.24002,-13.7036
-106.406,-26.2817,-0.316841,-103.461
-113.906,-25.1975,-0.345887,-111.041
-123.438,-25.2302,-0.31879,-120.596
-115.017,-19.5198,-0.338773,-112.727
-109.742,-19.8201,-0.415581,-107.344
-100.271,-29.084,-0.43942,-96.9228
-142.266,-36.2477,-0.684042,-137.957
-21.1489,-76.9876,-0.768494,-12.6817
-99.472,-21.0422,-0.182129,-97.1856
-92.5893,-26.1649,-0.624853,-89.348
-101.467,-24.8078,-1.12389,-97.8623
-110.177,-31.2361,-0.497673,-106.555
-16.7037,-55.1932,-0.0621197,-11.1222
-185.063,-27.6196,-0.548503,-181.753
-83.955,-22.4148,-0.422329,-81.2912
-148.397,-27.2704,-0.761407,-144.908
-104.368,-25.5894,-0.815253,-100.994
-106.988,-18.4689,-0.443742,-104.698
-95.3699,-27.9272,-0.380261,-92.1969
-27.0362,-15.5872,-0.0584268,-25.419
-36.345,-17.6017,-0.0853744,-34.4994
-111.608,-28.0797,-0.738619,-108.061
-26.9614,-25.1478,-0.0786378,-24.368
-18.7164,-25.5917,-0.231019,-15.9262
-88.1089,-17.5631,-0.212497,-86.1401
-135.247,-24.2688,-0.505954,-132.314
-106.512,-27.9129,-0.478073,-103.243
-152.618,-37.6352,-0.567253,-148.287
-137.361,-27.2032,-0.618618,-134.022
-54.5552,-15.434,-0.171729,-52.84
-120.745,-33.4584,-0.690954,-116.709
-123.654,-22.4021,-0.6238,-120.79
-110.534,-35.9323,-0.626086,-106.314
-127.096,-27.0907,-0.482786,-123.905
-128.52,-17.1101,-0.573583,-126.236
-94.887,-22.3542,-0.337,-92.3146
-123.088,-37.1194,-0.439363,-118.936
-172.048,-35.9195,-0.506361,-167.95
-87.2665,-24.424,-0.30452,-84.5196
-100.237,-23.703,-0.346848,-97.5202
-148.661,-30.2222,-0.609563,-145.029
-106.204,-20.5336,-2.96946,-101.181
-70.4562,-28.294,-0.19604,-67.4307
-85.5109,-26.5992,-0.196232,-82.6547
-70.9358,-20.7837,-0.349615,-68.5078
-96.1791,-32.4395,-0.254708,-92.6805
-111.745,-27.8825,-0.345683,-108.611
-97.2264,-16.859,-0.428947,-95.1116
-117.102,-30.8473,-0.229212,-113.788
-145.94,-32.8115,-0.239279,-142.419
-122.92,-48.8002,-0.285547,-117.755
-152.607,-30.3485,-0.590624,-148.981
-122.167,-24.7977,-0.390287,-119.297
-57.4212,-46.7292,-0.443658,-52.3046
-133.093,-27.1718,-0.428819,-129.947
-69.3309,-15.8875,-0.268269,-67.4739
-146.497,-32.5788,-0.636187,-142.603
-135.476,-23.1783,-1.15182,-132.006
-97.3586,-36.3869,-0.400475,-93.3194
-103.399,-29.4386,-0.217696,-100.237
-108.243,-25.9732,-0.321183,-105.325
-105.336,-32.7546,-0.29473,-101.766
-16.4982,-61.7938,-0.0874022,-10.2314
-114.167,-18.5727,-0.444523,-111.865
-92.9709,-32.2066,-0.463621,-89.2866
-17.1942,-60.7567,-0.150942,-10.9676
-16.5968,-64.7151,-0.0954337,-10.0298
-105.543,-24.289,-0.775278,-102.338
-160.924,-30.185,-0.368213,-157.537
-70.146,-26.7411,-0.214056,-67.2579
-76.3517,-21.2075,-0.298139,-73.9328
-82.6778,-28.4997,-0.2499,-79.5779
-125.486,-32.4804,-0.630146,-121.607
-100.329,-30.6077,-0.393765,-96.8742
-124.421,-31.1177,-1.25521,-120.054
-125.671,-18.1612,-0.459072,-123.396
-75.5672,-35.5639,-0.26143,-71.7493
-79.0085,-29.7436,-0.632963,-75.4012
-133.081,-30.1673,-0.366847,-129.697
-117.651,-31.1406,-0.385439,-114.151
-87.9987,-30.0776,-0.596658,-84.3943
-142.802,-43.888,-1.48303,-136.93
-87.5291,-41.2276,-0.134907,-83.2714
-142.938,-34.8308,-0.828326,-138.627
-71.5877,-26.8339,-0.133508,-68.7708
-101.64,-29.4955,-0.41798,-98.2725
-88.1954,-19.0141,-0.237336,-86.0567
-12.6359,-46.2381,-0.0652578,-7.94682
-49.8242,-18.9952,-0.242984,-47.6817
-14.6294,-16.1531,-0.237554,-12.7766
-36.3393,-15.0599,-0.125022,-34.7083
-14.9855,-64.6923,-0.114189,-8.4021
-111.389,-23.9105,-0.374991,-108.623
-75.7292,-28.4082,-0.381693,-72.5067
-42.8123,-23.1793,-0.166502,-40.3279
-135.758,-42.2565,-0.546363,-130.986
-132.601,-24.3129,-0.580749,-129.589
-63.7367,-16.2171,-0.186092,-61.9289
-131.355,-21.5412,-0.487603,-128.714
-110.326,-25.5697,-0.328609,-107.441
-168.193,-37.7331,-0.954038,-163.466
-71.391,-8.64734,-0.280535,-70.2458
-97.8597,-32.3257,-0.361056,-94.266
-74.4367,-38.763,-0.123469,-70.4369
-52.6022,-21.8742,-0.155159,-50.2597
-73.3639,-26.5596,-0.126167,-70.5817
-130.959,-38.4476,-0.504364,-126.61
-25.136,-17.6174,-0.0583999,-23.3159
-155.756,-37.1085,-0.894899,-151.15
-145.149,-31.3751,-0.313568,-141.698
-141.515,-25.719,-0.598223,-138.345
-118.455,-35.9535,-0.341827,-114.518
-111.942,-29.9767,-0.406877,-108.538
-100.956,-33.407,-0.368363,-97.2467
-135.867,-32.2427,-0.38152,-132.261
-15.5213,-55.7634,-0.108997,-9.83599
-15.2083,-30.5713,-0.0913688,-12.0598
-90.5778,-16.4945,-0.324254,-88.6041
-128.629,-27.9192,-0.696945,-125.14
-145.056,-37.6435,-0.326578,-140.965
-118.754,-30.3584,-0.303163,-115.415
-69.6591,-19.5423,-0.129046,-67.5759
-94.5522,-25.5812,-0.277504,-91.7166
-18.22,-55.6085,-0.0978171,-12.5613
-166.853,-38.5757,-0.633433,-162.362
-124.917,-33.7053,-0.294381,-121.252
-114.078,-19.412,-0.250036,-111.887
-18.013,-55.2097,-0.102144,-12.3899
-18.846,-52.2046,-0.141576,-13.484
-25.6091,-20.9996,-0.0865693,-23.4225
-77.1498,-13.036,-0.243466,-75.6027
-37.9956,-14.1553,-0.205497,-36.3746
-12.836,-54.281,-0.0779604,-7.32992
-105.591,-15.2408,-0.680046,-103.387
-123.737,-28.9994,-0.3751,-120.462
-18.7509,-36.5463,-0.173531,-14.9227
-154.82,-31.466,-0.797645,-150.876
-35.8762,-19.434,-0.0559161,-33.8769
-138.825,-35.8587,-0.473282,-134.766
-89.8182,-25.9915,-0.860671,-86.3584
-22.8606,-19.7665,-0.207374,-20.6765
-135.859,-33.82,-0.657651,-131.82
-17.0148,-39.2736,-0.0903972,-12.997
-58.1294,-16.761,-0.0766885,-56.3767
-93.2301,-17.7249,-0.20589,-91.2518
-170.189,-37.6343,-0.781053,-165.644
-20.7615,-18.7279,-0.120021,-18.7687
-118.942,-33.4545,-0.577675,-115.019
-157.362,-36.9881,-0.710169,-152.953
-123.969,-27.9197,-0.414965,-120.762
-32.7843,-12.918,-0.214215,-31.2783
-139.602,-16.1714,-0.729688,-137.255
-15.0326,-63.8496,-0.0670487,-8.58056
-76.3591,-25.7436,-0.119934,-73.6648
-105.369,-25.3778,-0.290083,-102.541
-31.916,-20.758,-0.311396,-29.5288
-16.1341,-44.1975,-0.149669,-11.5647
-77.8235,-27.6963,-0.250816,-74.8031
-13.3406,-38.6699,-0.789677,-8.68391
-129.883,-19.955,-0.340495,-127.547
-15.0903,-41.5612,-0.648754,-10.2854
-13.6194,-46.9485,-0.067075,-8.85742
-148.97,-38.1102,-0.543027,-144.616
-124.595,-27.6605,-0.813121,-121.016
-103.689,-30.9825,-0.386237,-100.204
-22.1985,-11.7184,-0.0567091,-20.9699
-162.581,-22.9941,-1.04579,-159.236
-35.4024,-46.9597,-0.919453,-29.787
-96.9914,-27.2052,-0.317981,-93.9529
-44.5206,-28.6712,-0.0889654,-41.5645
-138.3,-28.0843,-0.474769,-135.017
-100.953,-30.2458,-0.309805,-97.6187
-107.718,-21.2992,-0.318718,-105.27
-171.752,-34.4014,-0.76459,-167.547
-139.21,-28.7591,-0.366937,-135.967
-60.6357,-15.6573,-0.128799,-58.9412
-73.5922,-11.6798,-0.691586,-71.7326
-133.853,-27.4291,-0.673265,-130.437
-98.3689,-19.0972,-0.725777,-95.7334
-128.333,-25.9526,-0.361803,-125.376
-110.711,-28.2812,-0.441602,-107.442
-145.161,-18.9414,-0.967434,-142.299
-129.827,-23.4257,-0.465722,-127.019
-157.16,-26.6852,-0.406348,-154.086
-16.7442,-56.1758,-0.209708,-10.9169
-135.198,-39.2265,-0.572862,-130.702
-134.817,-34.002,-0.637201,-130.78
-103.178,-35.4288,-0.66035,-98.9747
-90.2903,-26.3295,-0.138482,-87.5189
-70.3142,-25.6224,-0.211196,-67.5408
-100.046,-26.2071,-0.196148,-97.2289
-46.2408,-16.7271,-0.124078,-44.444
-34.4259,-10.4056,-0.377498,-33.0078
-97.8097,-42.0835,-0.36054,-93.2408
-162.841,-33.375,-0.456307,-159.047
-18.5833,-17.7701,-0.151121,-16.6552
-99.9542,-27.2923,-0.742592,-96.4824
-96.2685,-31.8897,-0.158988,-92.9205
-124.759,-26.9101,-0.57886,-121.49
-162.757,-33.285,-0.419547,-159.009
-106.593,-16.8184,-0.578182,-104.333
-89.0811,-20.1,-0.275484,-86.7956
-137.908,-29.8087,-0.345459,-134.582
-95.1851,-19.3837,-0.265466,-92.9812
-56.7173,-31.8917,-0.156025,-53.3721
-31.0129,-21.1828,-0.0464435,-28.8481
-140.277,-44.5079,-0.344895,-135.481
-13.8563,-42.5074,-0.0744274,-9.53113
-107.966,-29.4079,-0.874,-104.151
-92.0263,-24.1877,-0.700613,-88.9069
-98.5489,-18.8314,-0.202345,-96.4634
-39.3205,-16.4793,-0.248277,-37.4243
-83.7063,-15.3437,-0.27802,-81.8939
-163.322,-29.8221,-0.444711,-159.895
-83.0393,-26.761,-0.153137,-80.21
-15.6465,-54.0206,-0.127805,-10.1167
-89.8851,-20.9621,-0.398934,-87.39
-17.0333,-45.6244,-0.168179,-12.3027
-14.8264,-84.5897,-0.0449076,-6.32255
-109.38,-31.5569,-0.33963,-105.885
-100.494,-25.4478,-0.3666,-97.5829
-82.5731,-21.2277,-0.551657,-79.8987
-106.5,-33.0552,-0.460413,-102.735
-85.8087,-32.998,-0.255131,-82.2538
-94.1863,-28.0077,-0.237917,-91.1476
-165.876,-33.4674,-0.631154,-161.898
-36.6998,-20.8382,-0.100691,-34.5153
-140.237,-29.0579,-0.315029,-137.016
-79.5279,-14.853,-0.274315,-77.7683
-96.5509,-28.8453,-0.316067,-93.3503
-123.147,-22.8379,-0.41516,-120.448
-133.905,-33.1381,-0.940479,-129.651
-143.436,-37.3303,-0.57959,-139.124
-112.367,-28.5719,-0.570671,-108.939
-109.478,-13.5922,-0.214193,-107.905
-100.593,-27.6549,-0.196765,-97.6311
-111.391,-31.1252,-0.566099,-107.713
-89.3754,-31.8925,-0.239675,-85.9464
-45.8205,-19.1042,-0.130534,-43.7795
-113.849,-21.149,-0.238554,-111.496
-128.671,-32.3865,-0.42301,-125.009
-17.2511,-52.2034,-0.0589512,-11.9718
-138.231,-39.3246,-0.36174,-133.937
-130.196,-26.6302,-0.41079,-127.123
-156.566,-35.9277,-0.335049,-152.639
-150.379,-35.9638,-0.769818,-146.013
-152.941,-33.2939,-1.00667,-148.605
-119.773,-35.6455,-0.848205,-115.36
-51.391,-21.4144,-0.179737,-49.0698
-99.1758,-27.9594,-2.1594,-94.2205
-90.3747,-30.0489,-0.277788,-87.092
-104.87,-32.4207,-0.305474,-101.322
-14.5198,-15.043,-0.309103,-12.7064
-22.8009,-30.9088,-0.0321513,-19.6779
-38.1257,-17.2751,-0.16473,-36.2335
-17.2539,-54.2383,-0.0730915,-11.757
-157.462,-16.5404,-0.78476,-155.023
-81.3542,-26.2771,-0.147985,-78.5785
-68.4547,-17.0167,-0.104474,-66.6486
-114.907,-31.1296,-0.651256,-111.143
-98.6018,-25.1457,-0.465742,-95.6215
-155.057,-24.1436,-0.793527,-151.849
-146.873,-33.5215,-0.388818,-143.132
-25.7401,-22.6638,-0.26556,-23.2082
-16.3544,-16.3663,-0.0310654,-14.6867
-75.0534,-24.7468,-0.10651,-72.4722
-111.138,-35.0837,-0.496979,-107.132
-115.456,-29.4178,-0.215448,-112.298
-87.2762,-33.0224,-0.21563,-83.7583
-101.759,-28.6569,-0.189141,-98.7047
-119.538,-21.2738,-0.375748,-117.035
-13.0554,-53.1409,-0.0730014,-7.66831
-117.414,-22.5896,-0.335541,-114.819
-132.907,-29.0135,-0.586318,-129.419
-37.8238,-31.2541,-0.124037,-34.5743
-122.183,-33.2752,-0.381994,-118.473
-131.67,-23.4609,-0.401382,-128.923
-187.827,-29.8851,-0.82509,-184.014
-110.664,-32.8242,-0.416855,-106.965
-16.4037,-16.9182,-0.211286,-14.5006
-196.615,-29.9439,-0.496643,-193.124
-32.2784,-13.1038,-0.052531,-30.9155
-55.7594,-14.7471,-0.260409,-54.0242
-15.5938,-57.0435,-0.0470154,-9.84243
-100.532,-27.5509,-0.283629,-97.4929
-30.2645,-16.5756,-0.0417224,-28.5652
-148.246,-37.0148,-0.313627,-144.231
-118.419,-34.1113,-0.405229,-114.603
-121.144,-26.6913,-0.593458,-117.881
-102.858,-27.2763,-0.279339,-99.8515
-122.347,-25.2737,-0.211044,-119.608
-14.8499,-51.7871,-0.0829626,-9.58828
-155.577,-20.6868,-0.522608,-152.986
-124.551,-43.1044,-0.879486,-119.361
-32.4351,-13.0566,-0.0503277,-31.0791
-78.494,-26.8695,-0.243317,-75.5637
-148.386,-42.58,-0.430453,-143.697
-159.914,-37.5687,-0.37916,-155.778
-139.529,-32.2402,-0.31762,-135.987
-85.1373,-20.8722,-0.325323,-82.7247
-90.4423,-28.2445,-0.202503,-87.4154
-45.0891,-13.0124,-0.142851,-43.645
-18.401,-46.6035,-0.0841757,-13.6565
-154.299,-21.0749,-0.841308,-151.351
-13.8716,-44.1703,-0.281424,-9.17314
-101.545,-32.4502,-0.204665,-98.0953
-94.6534,-27.6784,-0.395041,-91.4906
-48.304,-17.0594,-0.100257,-46.4978
-97.7951,-23.1936,-0.380293,-95.0955
-107.292,-26.0012,-0.427389,-104.264
-74.8096,-23.2052,-0.248253,-72.2408
-89.4579,-19.2713,-1.30747,-86.2233
-117.42,-30.3702,-0.452187,-113.931
-36.1709,-20.6929,-0.0882564,-34.0133
-17.9802,-57.3916,-0.0739894,-12.167
-86.7361,-18.3487,-0.193878,-84.7074
-115.921,-28.2194,-0.424429,-112.675
-18.2752,-17.3245,-0.122154,-16.4206
-173.517,-33.4403,-1.24646,-168.927
-97.6792,-21.5803,-0.383673,-95.1375
-145.26,-36.1021,-1.91673,-139.733
-112.201,-21.5892,-0.261763,-109.78
-117.63,-24.6364,-0.434559,-114.732
-109.956,-31.0705,-0.47953,-106.369
-130.646,-19.2657,-0.382514,-128.337
-106.166,-31.1828,-0.531646,-102.516
-111.409,-28.0213,-0.554665,-108.052
-130.394,-27.2585,-0.54147,-127.126
-171.297,-39.4276,-0.610799,-166.744
-21.7569,-13.7867,-0.0338804,-20.3444
-126.546,-23.5894,-0.282215,-123.905
-100.604,-28.9115,-0.404765,-97.3076
-138.137,-39.3363,-0.889391,-133.314
-22.0566,-19.5684,-0.0794105,-20.0203
-31.9665,-22.2442,-0.681948,-29.0601
-134.659,-21.4748,-1.14888,-131.362
-112.122,-24.6521,-0.465387,-109.192
-197.463,-31.0365,-3.03373,-191.326
-119.548,-32.8556,-0.267823,-115.994
-162.894,-38.3431,-0.927931,-158.132
-88.0693,-13.5474,-0.323821,-86.3907
-129.751,-33.2028,-0.28154,-126.149
-94.4973,-30.0274,-0.34375,-91.1508
-42.9024,-13.0901,-0.095734,-41.4977
-152.033,-19.4071,-0.480282,-149.612
-144.938,-35.8169,-0.508096,-140.848
-248.328,-40.0453,-1.01545,-243.308
-95.2738,-27.1068,-0.211961,-92.3511
-130.608,-26.9105,-0.600732,-127.316
-95.0799,-25.7285,-0.144289,-92.3628
-119.273,-34.9837,-0.214367,-115.56
-118.625,-21.4115,-0.322715,-116.161
-83.6761,-23.1895,-0.179412,-81.1777
-93.9969,-38.1161,-0.25677,-89.9285
-112.669,-31.9719,-0.264631,-109.207
-89.2955,-19.4893,-0.298857,-87.0477
-88.1925,-28.7398,-0.137193,-85.1813
-93.1574,-26.0606,-0.134696,-90.4167
-19.4919,-17.8193,-0.0397034,-17.6702
-24.6165,-31.1397,-0.864127,-20.6384
-140.448,-32.4121,-0.560783,-136.646
-85.0469,-33.2091,-0.283402,-81.4425
-62.7417,-16.2003,-1.11772,-60.004
-68.0014,-23.1261,-1.42907,-64.2597
-119.039,-25.0144,-0.389523,-116.148
-101.785,-34.0636,-0.205244,-98.1733
-108.911,-24.3713,-0.279052,-106.195
-13.9892,-15.629,-0.127709,-12.2986
-63.8862,-15.7104,-0.250459,-62.0647
-97.9318,-21.9109,-0.137909,-95.6028
-98.3204,-35.7185,-0.384318,-94.3642
-93.4007,-32.8064,-0.287964,-89.8321
-97.9415,-19.9598,-0.227118,-95.7184
-74.8276,-18.0892,-0.125201,-72.8934
-136.125,-34.9223,-0.372719,-132.26
-86.0546,-24.4239,-0.262785,-83.3495
-126.778,-31.8395,-0.273305,-123.321
-69.6909,-20.0212,-0.159103,-67.5297
-98.5173,-16.2353,-0.312716,-96.581
-14.1098,-43.5519,-0.078354,-9.67622
-18.3076,-45.2729,-0.0390364,-13.7413
-86.8213,-31.2167,-0.362552,-83.3371
-78.3426,-25.3425,-0.14514,-75.6632
-159.961,-27.2295,-0.834583,-156.403
-14.6234,-51.5215,-0.0726816,-9.39862
-75.9147,-23.307,-0.169075,-73.415
-83.2081,-18.3662,-0.141885,-81.2296
-102.67,-27.8652,-0.645628,-99.2382
-94.6831,-27.6168,-0.471867,-91.4495
-72.2271,-15.2318,-1.41787,-69.2861
-15.4711,-47.3058,-0.122683,-10.6178
-95.7538,-22.6669,-0.220345,-93.2668
-29.5197,-19.7422,-0.253372,-27.2921
-124.877,-30.7267,-0.469472,-121.335
-145.382,-33.2275,-0.53875,-141.52
-85.35,-21.9865,-0.308114,-82.8432
-103.965,-29.5633,-0.210388,-100.799
-79.8372,-26.4484,-0.169966,-77.0224
